job_id,time_submitted,status,walltime,competition_sd,immigration_rate,replicate,f,daisie_version,ddmodel,params_i,runtime,nb_clades,nb_cpus
24675954,NA,COMPLETED,NA,0.091,1e-4,31,0.5,IW,11,1,00:42:40,NA,4
24675955,NA,COMPLETED,NA,0.091,1e-4,32,0.5,IW,11,1,00:29:56,NA,4
24675956,NA,COMPLETED,NA,0.091,1e-4,33,0.5,IW,11,1,00:29:31,NA,4
24675957,NA,COMPLETED,NA,0.091,1e-4,34,0.5,IW,11,1,00:32:41,NA,4
24675958,NA,COMPLETED,NA,0.091,1e-4,35,0.5,IW,11,1,01:37:25,NA,4
24675959,NA,COMPLETED,NA,0.091,1e-4,36,0.5,IW,11,1,00:55:36,NA,4
24675960,NA,COMPLETED,NA,0.091,1e-4,37,0.5,IW,11,1,01:01:00,NA,4
24675961,NA,COMPLETED,NA,0.091,1e-4,38,0.5,IW,11,1,00:44:03,NA,4
24675962,NA,COMPLETED,NA,0.091,1e-4,39,0.5,IW,11,1,01:13:51,NA,4
24675963,NA,COMPLETED,NA,0.091,1e-4,40,0.5,IW,11,1,00:30:59,NA,4
24675964,NA,COMPLETED,NA,0.091,1e-4,41,0.5,IW,11,1,00:47:13,NA,4
24675965,NA,COMPLETED,NA,0.091,1e-4,42,0.5,IW,11,1,00:58:29,NA,4
24675966,NA,COMPLETED,NA,0.091,1e-4,43,0.5,IW,11,1,00:50:00,NA,4
24675967,NA,COMPLETED,NA,0.091,1e-4,44,0.5,IW,11,1,00:45:59,NA,4
24675968,NA,COMPLETED,NA,0.091,1e-4,45,0.5,IW,11,1,00:35:55,NA,4
24675969,NA,COMPLETED,NA,0.091,1e-4,46,0.5,IW,11,1,00:38:32,NA,4
24675970,NA,COMPLETED,NA,0.091,1e-4,47,0.5,IW,11,1,01:02:54,NA,4
24675971,NA,COMPLETED,NA,0.091,1e-4,48,0.5,IW,11,1,00:46:49,NA,4
24675972,NA,COMPLETED,NA,0.091,1e-4,49,0.5,IW,11,1,00:32:35,NA,4
24675973,NA,COMPLETED,NA,0.091,1e-4,50,0.5,IW,11,1,00:27:37,NA,4
24675974,NA,COMPLETED,NA,0.091,1e-4,51,0.5,IW,11,1,00:34:57,NA,4
24675975,NA,COMPLETED,NA,0.091,1e-4,52,0.5,IW,11,1,02:01:42,NA,4
24675976,NA,COMPLETED,NA,0.091,1e-4,53,0.5,IW,11,1,01:10:38,NA,4
24675978,NA,COMPLETED,NA,0.091,1e-4,55,0.5,IW,11,1,00:40:01,NA,4
24675977,NA,COMPLETED,NA,0.091,1e-4,54,0.5,IW,11,1,00:50:35,NA,4
24675980,NA,COMPLETED,NA,0.091,1e-4,57,0.5,IW,11,1,00:31:49,NA,4
24675979,NA,COMPLETED,NA,0.091,1e-4,56,0.5,IW,11,1,01:14:02,NA,4
24675981,NA,COMPLETED,NA,0.091,1e-4,58,0.5,IW,11,1,01:25:59,NA,4
24675982,NA,COMPLETED,NA,0.091,1e-4,59,0.5,IW,11,1,00:39:19,NA,4
24675983,NA,COMPLETED,NA,0.091,1e-4,60,0.5,IW,11,1,00:57:08,NA,4
24675984,NA,COMPLETED,NA,0.091,1e-4,61,0.5,IW,11,1,00:44:34,NA,4
24675985,NA,COMPLETED,NA,0.091,1e-4,62,0.5,IW,11,1,00:48:51,NA,4
24675986,NA,COMPLETED,NA,0.091,1e-4,63,0.5,IW,11,1,00:54:55,NA,4
24675987,NA,COMPLETED,NA,0.091,1e-4,64,0.5,IW,11,1,00:29:51,NA,4
24675988,NA,COMPLETED,NA,0.091,1e-4,65,0.5,IW,11,1,00:37:44,NA,4
24675989,NA,COMPLETED,NA,0.091,1e-4,66,0.5,IW,11,1,00:31:34,NA,4
24675990,NA,COMPLETED,NA,0.091,1e-4,67,0.5,IW,11,1,00:56:01,NA,4
24675991,NA,COMPLETED,NA,0.091,1e-4,68,0.5,IW,11,1,00:55:40,NA,4
24675993,NA,COMPLETED,NA,0.091,1e-4,70,0.5,IW,11,1,00:42:51,NA,4
24675992,NA,COMPLETED,NA,0.091,1e-4,69,0.5,IW,11,1,00:44:24,NA,4
24675994,NA,COMPLETED,NA,0.091,1e-4,71,0.5,IW,11,1,00:31:56,NA,4
24675995,NA,COMPLETED,NA,0.091,1e-4,72,0.5,IW,11,1,01:29:04,NA,4
24675996,NA,COMPLETED,NA,0.091,1e-4,73,0.5,IW,11,1,00:50:39,NA,4
24675998,NA,COMPLETED,NA,0.091,1e-4,75,0.5,IW,11,1,01:03:31,NA,4
24675997,NA,COMPLETED,NA,0.091,1e-4,74,0.5,IW,11,1,01:02:03,NA,4
24675999,NA,COMPLETED,NA,0.091,1e-4,76,0.5,IW,11,1,00:55:54,NA,4
24676000,NA,COMPLETED,NA,0.091,1e-4,77,0.5,IW,11,1,00:57:12,NA,4
24676001,NA,COMPLETED,NA,0.091,1e-4,78,0.5,IW,11,1,00:56:37,NA,4
24676002,NA,COMPLETED,NA,0.091,1e-4,79,0.5,IW,11,1,00:25:33,NA,4
24676003,NA,COMPLETED,NA,0.091,1e-4,80,0.5,IW,11,1,00:41:13,NA,4
24676004,NA,COMPLETED,NA,0.091,1e-4,81,0.5,IW,11,1,01:46:56,NA,4
24676005,NA,COMPLETED,NA,0.091,1e-4,82,0.5,IW,11,1,00:39:33,NA,4
24676006,NA,COMPLETED,NA,0.091,1e-4,83,0.5,IW,11,1,00:40:58,NA,4
24676007,NA,FAILED,NA,0.091,1e-4,84,0.5,IW,11,1,1-07:19:53,NA,4
24676008,NA,COMPLETED,NA,0.091,1e-4,85,0.5,IW,11,1,01:01:57,NA,4
24676010,NA,"CANCELLED,TIMEOUT",NA,0.091,1e-4,87,0.5,IW,11,1,9-23:00:30,NA,4
24676009,NA,COMPLETED,NA,0.091,1e-4,86,0.5,IW,11,1,01:10:54,NA,4
24676011,NA,COMPLETED,NA,0.091,1e-4,88,0.5,IW,11,1,01:06:54,NA,4
24676013,NA,COMPLETED,NA,0.091,1e-4,90,0.5,IW,11,1,01:22:37,NA,4
24676012,NA,COMPLETED,NA,0.091,1e-4,89,0.5,IW,11,1,00:34:50,NA,4
24676015,NA,COMPLETED,NA,0.091,1e-4,92,0.5,IW,11,1,00:27:41,NA,4
24676014,NA,COMPLETED,NA,0.091,1e-4,91,0.5,IW,11,1,00:41:07,NA,4
24676016,NA,COMPLETED,NA,0.091,1e-4,93,0.5,IW,11,1,01:04:19,NA,4
24676018,NA,COMPLETED,NA,0.091,1e-4,95,0.5,IW,11,1,00:35:28,NA,4
24676017,NA,COMPLETED,NA,0.091,1e-4,94,0.5,IW,11,1,01:08:31,NA,4
24676019,NA,COMPLETED,NA,0.091,1e-4,96,0.5,IW,11,1,00:31:57,NA,4
24676020,NA,COMPLETED,NA,0.091,1e-4,97,0.5,IW,11,1,00:34:38,NA,4
24676021,NA,COMPLETED,NA,0.091,1e-4,98,0.5,IW,11,1,00:28:51,NA,4
24676022,NA,COMPLETED,NA,0.091,1e-4,99,0.5,IW,11,1,00:30:12,NA,4
24676023,NA,COMPLETED,NA,0.091,1e-4,100,0.5,IW,11,1,00:35:13,NA,4
24676025,NA,COMPLETED,NA,0.091,0.001,2,0.5,IW,11,1,01:09:28,NA,4
24676024,NA,COMPLETED,NA,0.091,0.001,1,0.5,IW,11,1,00:47:15,NA,4
24676026,NA,COMPLETED,NA,0.091,0.001,3,0.5,IW,11,1,01:29:39,NA,4
24676028,NA,COMPLETED,NA,0.091,0.001,5,0.5,IW,11,1,00:50:00,NA,4
24676027,NA,COMPLETED,NA,0.091,0.001,4,0.5,IW,11,1,01:59:17,NA,4
24676030,NA,COMPLETED,NA,0.091,0.001,7,0.5,IW,11,1,01:00:02,NA,4
24676029,NA,COMPLETED,NA,0.091,0.001,6,0.5,IW,11,1,00:53:16,NA,4
24676031,NA,COMPLETED,NA,0.091,0.001,8,0.5,IW,11,1,01:45:33,NA,4
24676032,NA,COMPLETED,NA,0.091,0.001,9,0.5,IW,11,1,00:52:41,NA,4
24676033,NA,COMPLETED,NA,0.091,0.001,10,0.5,IW,11,1,04:14:11,NA,4
24676034,NA,COMPLETED,NA,0.091,0.001,11,0.5,IW,11,1,00:51:29,NA,4
24676035,NA,COMPLETED,NA,0.091,0.001,12,0.5,IW,11,1,01:11:29,NA,4
24676036,NA,COMPLETED,NA,0.091,0.001,13,0.5,IW,11,1,00:58:42,NA,4
24676038,NA,COMPLETED,NA,0.091,0.001,15,0.5,IW,11,1,01:06:37,NA,4
24676037,NA,COMPLETED,NA,0.091,0.001,14,0.5,IW,11,1,01:13:55,NA,4
24676039,NA,COMPLETED,NA,0.091,0.001,16,0.5,IW,11,1,00:50:48,NA,4
24676040,NA,COMPLETED,NA,0.091,0.001,17,0.5,IW,11,1,00:57:17,NA,4
24676041,NA,COMPLETED,NA,0.091,0.001,18,0.5,IW,11,1,01:03:13,NA,4
24676042,NA,COMPLETED,NA,0.091,0.001,19,0.5,IW,11,1,00:55:04,NA,4
24676043,NA,COMPLETED,NA,0.091,0.001,20,0.5,IW,11,1,02:06:36,NA,4
24676045,NA,COMPLETED,NA,0.091,0.001,22,0.5,IW,11,1,00:40:17,NA,4
24676044,NA,COMPLETED,NA,0.091,0.001,21,0.5,IW,11,1,01:26:49,NA,4
24676046,NA,COMPLETED,NA,0.091,0.001,23,0.5,IW,11,1,00:47:00,NA,4
24676047,NA,COMPLETED,NA,0.091,0.001,24,0.5,IW,11,1,04:09:32,NA,4
24676048,NA,COMPLETED,NA,0.091,0.001,25,0.5,IW,11,1,01:00:21,NA,4
24676050,NA,COMPLETED,NA,0.091,0.001,27,0.5,IW,11,1,00:55:17,NA,4
24676053,NA,COMPLETED,NA,0.091,0.001,30,0.5,IW,11,1,01:52:22,NA,4
24676052,NA,COMPLETED,NA,0.091,0.001,29,0.5,IW,11,1,01:48:26,NA,4
24676051,NA,COMPLETED,NA,0.091,0.001,28,0.5,IW,11,1,00:56:04,NA,4
24676054,NA,COMPLETED,NA,0.091,0.001,31,0.5,IW,11,1,00:56:36,NA,4
24676049,NA,COMPLETED,NA,0.091,0.001,26,0.5,IW,11,1,01:18:14,NA,4
24676055,NA,COMPLETED,NA,0.091,0.001,32,0.5,IW,11,1,00:55:41,NA,4
24676056,NA,COMPLETED,NA,0.091,0.001,33,0.5,IW,11,1,01:04:44,NA,4
24676057,NA,COMPLETED,NA,0.091,0.001,34,0.5,IW,11,1,01:14:19,NA,4
24676058,NA,COMPLETED,NA,0.091,0.001,35,0.5,IW,11,1,00:38:36,NA,4
24676059,NA,COMPLETED,NA,0.091,0.001,36,0.5,IW,11,1,01:36:29,NA,4
24676060,NA,COMPLETED,NA,0.091,0.001,37,0.5,IW,11,1,03:15:38,NA,4
24676061,NA,COMPLETED,NA,0.091,0.001,38,0.5,IW,11,1,00:58:31,NA,4
24676062,NA,COMPLETED,NA,0.091,0.001,39,0.5,IW,11,1,00:50:24,NA,4
24676063,NA,COMPLETED,NA,0.091,0.001,40,0.5,IW,11,1,02:18:00,NA,4
24676065,NA,COMPLETED,NA,0.091,0.001,42,0.5,IW,11,1,01:15:01,NA,4
24676064,NA,COMPLETED,NA,0.091,0.001,41,0.5,IW,11,1,01:08:13,NA,4
24676066,NA,COMPLETED,NA,0.091,0.001,43,0.5,IW,11,1,01:59:10,NA,4
24676067,NA,COMPLETED,NA,0.091,0.001,44,0.5,IW,11,1,03:01:59,NA,4
24676068,NA,COMPLETED,NA,0.091,0.001,45,0.5,IW,11,1,02:47:19,NA,4
24676069,NA,COMPLETED,NA,0.091,0.001,46,0.5,IW,11,1,00:56:10,NA,4
24676070,NA,COMPLETED,NA,0.091,0.001,47,0.5,IW,11,1,00:27:43,NA,4
24676071,NA,COMPLETED,NA,0.091,0.001,48,0.5,IW,11,1,02:15:32,NA,4
24676072,NA,COMPLETED,NA,0.091,0.001,49,0.5,IW,11,1,01:13:10,NA,4
24676075,NA,COMPLETED,NA,0.091,0.001,52,0.5,IW,11,1,01:28:12,NA,4
24676073,NA,COMPLETED,NA,0.091,0.001,50,0.5,IW,11,1,01:24:59,NA,4
24676074,NA,COMPLETED,NA,0.091,0.001,51,0.5,IW,11,1,01:06:39,NA,4
24676076,NA,COMPLETED,NA,0.091,0.001,53,0.5,IW,11,1,02:14:17,NA,4
24676077,NA,COMPLETED,NA,0.091,0.001,54,0.5,IW,11,1,02:08:37,NA,4
24676078,NA,COMPLETED,NA,0.091,0.001,55,0.5,IW,11,1,01:16:07,NA,4
24676079,NA,COMPLETED,NA,0.091,0.001,56,0.5,IW,11,1,00:47:25,NA,4
24676080,NA,COMPLETED,NA,0.091,0.001,57,0.5,IW,11,1,01:34:23,NA,4
24676081,NA,COMPLETED,NA,0.091,0.001,58,0.5,IW,11,1,01:39:51,NA,4
24676082,NA,COMPLETED,NA,0.091,0.001,59,0.5,IW,11,1,00:57:16,NA,4
24676083,NA,COMPLETED,NA,0.091,0.001,60,0.5,IW,11,1,02:12:34,NA,4
24676084,NA,COMPLETED,NA,0.091,0.001,61,0.5,IW,11,1,01:41:05,NA,4
24676085,NA,COMPLETED,NA,0.091,0.001,62,0.5,IW,11,1,01:09:07,NA,4
24676086,NA,COMPLETED,NA,0.091,0.001,63,0.5,IW,11,1,01:54:44,NA,4
24676087,NA,COMPLETED,NA,0.091,0.001,64,0.5,IW,11,1,01:18:39,NA,4
24676088,NA,COMPLETED,NA,0.091,0.001,65,0.5,IW,11,1,01:30:56,NA,4
24676089,NA,COMPLETED,NA,0.091,0.001,66,0.5,IW,11,1,02:01:00,NA,4
24676090,NA,COMPLETED,NA,0.091,0.001,67,0.5,IW,11,1,01:47:52,NA,4
24676091,NA,COMPLETED,NA,0.091,0.001,68,0.5,IW,11,1,01:26:45,NA,4
24676092,NA,COMPLETED,NA,0.091,0.001,69,0.5,IW,11,1,00:45:52,NA,4
24676093,NA,COMPLETED,NA,0.091,0.001,70,0.5,IW,11,1,02:50:33,NA,4
24676094,NA,COMPLETED,NA,0.091,0.001,71,0.5,IW,11,1,01:07:09,NA,4
24676095,NA,COMPLETED,NA,0.091,0.001,72,0.5,IW,11,1,01:13:10,NA,4
24676096,NA,COMPLETED,NA,0.091,0.001,73,0.5,IW,11,1,01:08:47,NA,4
24676097,NA,COMPLETED,NA,0.091,0.001,74,0.5,IW,11,1,00:56:31,NA,4
24676098,NA,COMPLETED,NA,0.091,0.001,75,0.5,IW,11,1,01:17:03,NA,4
24676099,NA,COMPLETED,NA,0.091,0.001,76,0.5,IW,11,1,01:04:40,NA,4
24676100,NA,COMPLETED,NA,0.091,0.001,77,0.5,IW,11,1,01:31:46,NA,4
24676101,NA,COMPLETED,NA,0.091,0.001,78,0.5,IW,11,1,01:37:03,NA,4
24676102,NA,COMPLETED,NA,0.091,0.001,79,0.5,IW,11,1,01:19:49,NA,4
24676103,NA,COMPLETED,NA,0.091,0.001,80,0.5,IW,11,1,00:47:44,NA,4
24676104,NA,COMPLETED,NA,0.091,0.001,81,0.5,IW,11,1,00:54:45,NA,4
24676105,NA,COMPLETED,NA,0.091,0.001,82,0.5,IW,11,1,00:50:01,NA,4
24676106,NA,COMPLETED,NA,0.091,0.001,83,0.5,IW,11,1,01:01:34,NA,4
24676107,NA,COMPLETED,NA,0.091,0.001,84,0.5,IW,11,1,01:19:06,NA,4
24676108,NA,COMPLETED,NA,0.091,0.001,85,0.5,IW,11,1,03:47:39,NA,4
24676109,NA,COMPLETED,NA,0.091,0.001,86,0.5,IW,11,1,01:15:25,NA,4
24676110,NA,COMPLETED,NA,0.091,0.001,87,0.5,IW,11,1,01:26:23,NA,4
24676111,NA,COMPLETED,NA,0.091,0.001,88,0.5,IW,11,1,00:53:53,NA,4
24676112,NA,COMPLETED,NA,0.091,0.001,89,0.5,IW,11,1,01:45:10,NA,4
24676113,NA,COMPLETED,NA,0.091,0.001,90,0.5,IW,11,1,00:44:46,NA,4
24676114,NA,COMPLETED,NA,0.091,0.001,91,0.5,IW,11,1,01:05:29,NA,4
24676115,NA,COMPLETED,NA,0.091,0.001,92,0.5,IW,11,1,00:57:30,NA,4
24676116,NA,COMPLETED,NA,0.091,0.001,93,0.5,IW,11,1,02:25:24,NA,4
24676117,NA,COMPLETED,NA,0.091,0.001,94,0.5,IW,11,1,01:50:17,NA,4
24676118,NA,COMPLETED,NA,0.091,0.001,95,0.5,IW,11,1,01:01:43,NA,4
24676119,NA,COMPLETED,NA,0.091,0.001,96,0.5,IW,11,1,02:01:47,NA,4
24676120,NA,COMPLETED,NA,0.091,0.001,97,0.5,IW,11,1,01:23:34,NA,4
24676121,NA,COMPLETED,NA,0.091,0.001,98,0.5,IW,11,1,01:35:38,NA,4
24676122,NA,COMPLETED,NA,0.091,0.001,99,0.5,IW,11,1,00:43:17,NA,4
24676123,NA,COMPLETED,NA,0.091,0.001,100,0.5,IW,11,1,02:31:17,NA,4
